Date,Price,Open,High,Low,Vol.,Change %
05/13/2024,6200.0,6200.0,6275.0,6125.0,128639999.99999999,-1.20%
05/08/2024,6275.0,6325.0,6450.0,6250.0,117070000.0,0.00%
05/07/2024,6275.0,6325.0,6400.0,6250.0,130410000.0,0.00%
05/06/2024,6275.0,6250.0,6400.0,6150.0,184230000.0,2.03%
05/03/2024,6150.0,6300.0,6425.0,6050.0,270530000.0,-2.77%
05/02/2024,6325.0,6800.0,6800.0,6050.0,501850000.0,-8.33%
04/30/2024,6900.0,6800.0,7050.0,6775.0,189990000.0,-0.36%
04/29/2024,6925.0,6650.0,6950.0,6650.0,77940000.0,2.59%
04/26/2024,6750.0,7000.0,7025.0,6750.0,125880000.0,-2.88%
04/25/2024,6950.0,7050.0,7075.0,6925.0,111800000.0,-1.42%
04/24/2024,7050.0,6925.0,7050.0,6900.0,117590000.0,3.30%
04/23/2024,6825.0,6850.0,6925.0,6725.0,107630000.0,1.49%
04/22/2024,6725.0,6875.0,6875.0,6575.0,121730000.0,0.00%
04/19/2024,6725.0,6725.0,6800.0,6650.0,47940000.0,-1.10%
04/18/2024,6800.0,6800.0,6900.0,6725.0,106890000.0,2.64%
04/17/2024,6625.0,6700.0,6775.0,6625.0,83840000.0,0.00%
04/16/2024,6625.0,6350.0,6725.0,6300.0,180010000.0,-2.93%
04/05/2024,6825.0,6825.0,6900.0,6825.0,46110000.0,-0.73%
04/04/2024,6875.0,6750.0,6925.0,6750.0,64420000.0,1.48%
04/03/2024,6775.0,6950.0,6950.0,6675.0,115370000.0,-1.81%
04/02/2024,6900.0,6900.0,6900.0,6700.0,135760000.0,0.00%
04/01/2024,6900.0,7250.0,7250.0,6750.0,158360000.0,-4.83%
03/28/2024,7250.0,7150.0,7250.0,7125.0,90900000.0,1.05%
03/27/2024,7175.0,7200.0,7250.0,7175.0,46300000.0,0.00%
03/26/2024,7175.0,7125.0,7225.0,7125.0,74270000.0,-1.03%
03/25/2024,7250.0,7050.0,7250.0,7000.0,78210000.0,2.84%
03/22/2024,7050.0,7000.0,7075.0,6950.0,87320000.0,0.00%
03/21/2024,7050.0,7100.0,7200.0,7050.0,81770000.0,0.00%
03/20/2024,7050.0,7050.0,7050.0,7000.0,83420000.0,-3.09%
03/19/2024,7275.0,7250.0,7350.0,7225.0,100840000.0,1.39%
03/18/2024,7175.0,7425.0,7425.0,7175.0,105780000.0,-3.04%
03/15/2024,7400.0,7450.0,7500.0,7275.0,250580000.0,0.00%
03/14/2024,7400.0,7250.0,7400.0,7225.0,161190000.0,1.72%
03/13/2024,7275.0,7250.0,7275.0,7150.0,126020000.0,2.11%
03/08/2024,7125.0,7150.0,7175.0,7100.0,109030000.0,0.35%
03/07/2024,7100.0,7075.0,7125.0,7025.0,94950000.0,0.35%
03/06/2024,7075.0,7000.0,7100.0,7000.0,74180000.0,0.71%
03/05/2024,7025.0,7075.0,7100.0,7000.0,92560000.0,0.00%
03/04/2024,7025.0,7000.0,7050.0,6975.0,44710000.0,0.00%
03/01/2024,7025.0,7050.0,7075.0,6975.0,90740000.0,0.36%
02/29/2024,7000.0,7125.0,7150.0,7000.0,150730000.0,-1.75%
02/28/2024,7125.0,7025.0,7125.0,7025.0,59740000.0,0.71%
02/27/2024,7075.0,6975.0,7100.0,6975.0,58070000.0,0.35%
02/26/2024,7050.0,6950.0,7075.0,6950.0,77210000.0,0.00%
02/23/2024,7050.0,7050.0,7100.0,7000.0,109400000.0,-0.70%
02/22/2024,7100.0,7175.0,7200.0,7100.0,85740000.0,-2.07%
02/21/2024,7250.0,7125.0,7250.0,7075.0,130259999.99999999,1.40%
02/20/2024,7150.0,7250.0,7250.0,7150.0,87310000.0,0.00%
02/19/2024,7150.0,7150.0,7325.0,7125.0,83750000.0,-0.69%
02/16/2024,7200.0,7375.0,7400.0,7200.0,142020000.0,0.00%
02/15/2024,7200.0,7300.0,7375.0,7150.0,220530000.0,2.49%
02/13/2024,7025.0,7100.0,7125.0,7025.0,102670000.0,-1.06%
02/12/2024,7100.0,7150.0,7200.0,7050.0,183780000.0,2.16%
02/07/2024,6950.0,6875.0,6950.0,6850.0,89760000.0,1.46%
02/06/2024,6850.0,6825.0,6925.0,6775.0,90150000.0,0.37%
02/05/2024,6825.0,6700.0,6950.0,6675.0,150540000.0,2.25%
02/02/2024,6675.0,6625.0,6675.0,6600.0,120120000.0,1.91%
02/01/2024,6550.0,6575.0,6625.0,6500.0,168150000.0,-1.50%
01/31/2024,6650.0,6650.0,6700.0,6650.0,128190000.0,0.00%
01/30/2024,6650.0,6475.0,6700.0,6450.0,123330000.0,2.70%
01/29/2024,6475.0,6350.0,6475.0,6275.0,124750000.0,2.78%
01/26/2024,6300.0,6250.0,6325.0,6225.0,77240000.0,0.40%
01/25/2024,6275.0,6325.0,6400.0,6250.0,99090000.0,-1.95%
01/24/2024,6400.0,6450.0,6475.0,6350.0,97290000.0,-1.54%
01/23/2024,6500.0,6525.0,6550.0,6450.0,77040000.0,0.00%
01/22/2024,6500.0,6500.0,6550.0,6450.0,96990000.0,-0.38%
01/19/2024,6525.0,6500.0,6525.0,6425.0,74810000.0,0.00%
01/18/2024,6525.0,6525.0,6550.0,6475.0,78210000.0,0.00%
01/17/2024,6525.0,6525.0,6625.0,6500.0,80930000.0,0.00%
01/16/2024,6525.0,6525.0,6625.0,6500.0,83520000.0,0.38%
01/15/2024,6500.0,6575.0,6625.0,6475.0,83070000.0,-1.14%
01/12/2024,6575.0,6575.0,6675.0,6525.0,114040000.0,1.94%
01/11/2024,6450.0,6425.0,6500.0,6400.0,41460000.0,0.39%
01/10/2024,6425.0,6375.0,6450.0,6325.0,50020000.0,0.78%
01/09/2024,6375.0,6425.0,6450.0,6350.0,77950000.0,-0.39%
01/08/2024,6400.0,6500.0,6600.0,6375.0,151020000.0,-0.39%
01/05/2024,6425.0,6400.0,6475.0,6350.0,114340000.0,1.18%
01/04/2024,6350.0,6125.0,6400.0,6100.0,152510000.0,4.10%
01/03/2024,6100.0,6100.0,6150.0,6050.0,30050000.0,-0.41%
01/02/2024,6125.0,6050.0,6125.0,6025.0,26240000.0,1.24%
12/29/2023,6050.0,6125.0,6125.0,6000.0,63100000.0,-1.22%
12/28/2023,6125.0,6050.0,6150.0,6000.0,75120000.0,2.08%
12/27/2023,6000.0,6000.0,6025.0,5925.0,48700000.0,0.42%
12/22/2023,5975.0,5950.0,5975.0,5925.0,29980000.0,0.00%
12/21/2023,5975.0,5950.0,5975.0,5925.0,50360000.0,0.84%
12/20/2023,5925.0,5900.0,5975.0,5900.0,65360000.0,-0.84%
12/19/2023,5975.0,5950.0,5975.0,5925.0,54000000.0,0.84%
12/18/2023,5925.0,5850.0,5950.0,5850.0,101460000.0,0.42%
12/15/2023,5900.0,5950.0,6000.0,5900.0,142380000.0,-0.84%
12/14/2023,5950.0,5825.0,6025.0,5800.0,189380000.0,3.93%
12/13/2023,5725.0,5750.0,5775.0,5700.0,121450000.0,-1.29%
12/12/2023,5800.0,5800.0,5825.0,5750.0,55110000.0,0.43%
12/11/2023,5775.0,5650.0,5800.0,5650.0,68660000.0,1.32%
12/08/2023,5700.0,5750.0,5775.0,5650.0,98040000.0,-0.87%
12/07/2023,5750.0,5800.0,5825.0,5725.0,97970000.0,-0.86%
12/06/2023,5800.0,5925.0,5950.0,5800.0,88750000.0,-2.93%
12/05/2023,5975.0,6000.0,6000.0,5875.0,58670000.0,-0.42%
12/04/2023,6000.0,5925.0,6025.0,5900.0,66160000.0,1.69%
12/01/2023,5900.0,5850.0,5900.0,5825.0,31370000.0,0.85%
11/30/2023,5850.0,5850.0,5925.0,5825.0,117370000.0,0.00%
11/29/2023,5850.0,5850.0,5925.0,5825.0,36800000.0,-0.85%
11/28/2023,5900.0,5900.0,5925.0,5875.0,58260000.0,0.00%
11/27/2023,5900.0,5900.0,5925.0,5875.0,39720000.0,0.43%
11/24/2023,5875.0,5925.0,5925.0,5850.0,33280000.0,-0.42%
11/23/2023,5900.0,5950.0,5950.0,5900.0,36730000.0,0.43%
11/22/2023,5875.0,5825.0,5900.0,5825.0,21110000.0,0.00%
11/21/2023,5875.0,5850.0,5925.0,5825.0,55090000.0,0.00%
11/20/2023,5875.0,5825.0,5925.0,5825.0,27060000.0,-0.42%
11/17/2023,5900.0,5875.0,5950.0,5850.0,33960000.0,-0.42%
11/16/2023,5925.0,5850.0,5925.0,5825.0,54300000.0,0.00%
11/15/2023,5925.0,5900.0,5975.0,5875.0,74260000.0,1.72%
11/14/2023,5825.0,5825.0,5900.0,5800.0,50590000.0,0.00%
11/13/2023,5825.0,5850.0,5850.0,5800.0,22080000.0,0.87%
11/10/2023,5775.0,5850.0,5850.0,5775.0,59610000.0,-1.70%
11/09/2023,5875.0,5825.0,5900.0,5800.0,45030000.0,0.43%
11/08/2023,5850.0,5775.0,5850.0,5725.0,63550000.0,-0.43%
11/07/2023,5875.0,5950.0,5975.0,5800.0,56160000.0,-0.84%
11/06/2023,5925.0,5900.0,5925.0,5850.0,58270000.0,1.72%
11/03/2023,5825.0,5925.0,5975.0,5825.0,53380000.0,-1.27%
11/02/2023,5900.0,5750.0,5925.0,5725.0,115680000.0,4.42%
11/01/2023,5650.0,5700.0,5700.0,5625.0,74280000.0,-0.44%
10/31/2023,5675.0,5800.0,5850.0,5650.0,99450000.0,-0.87%
10/30/2023,5725.0,5700.0,5725.0,5625.0,81550000.0,0.44%
10/27/2023,5700.0,5750.0,5775.0,5700.0,90180000.0,0.00%
10/26/2023,5700.0,5800.0,5850.0,5700.0,86350000.0,-2.56%
10/25/2023,5850.0,5825.0,5900.0,5775.0,90430000.0,1.74%
10/24/2023,5750.0,5700.0,5800.0,5675.0,72470000.0,1.32%
10/23/2023,5675.0,5700.0,5725.0,5625.0,73900000.0,-1.30%
10/20/2023,5750.0,5675.0,5800.0,5650.0,98530000.0,0.44%
10/19/2023,5725.0,5775.0,5800.0,5700.0,160280000.0,-2.14%
10/18/2023,5850.0,5925.0,5950.0,5825.0,91870000.0,-2.50%
10/17/2023,6000.0,6000.0,6025.0,5925.0,74700000.0,-0.41%
10/16/2023,6025.0,6025.0,6075.0,5975.0,60410000.0,-0.82%
10/13/2023,6075.0,6075.0,6150.0,6025.0,39910000.0,0.00%
10/12/2023,6075.0,6075.0,6175.0,6050.0,91340000.0,0.41%
10/11/2023,6050.0,5950.0,6175.0,5950.0,72960000.0,0.83%
10/10/2023,6000.0,5900.0,6075.0,5900.0,48850000.0,1.69%
10/09/2023,5900.0,6025.0,6050.0,5900.0,45320000.0,-2.07%
10/06/2023,6025.0,6150.0,6150.0,6025.0,25910000.0,-1.63%
10/05/2023,6125.0,6150.0,6200.0,6100.0,69570000.0,0.00%
10/04/2023,6125.0,6075.0,6125.0,5975.0,69150000.0,0.82%
10/03/2023,6075.0,6000.0,6075.0,6000.0,37140000.0,0.41%
10/02/2023,6050.0,6025.0,6100.0,6025.0,33299999.999999996,0.41%
09/29/2023,6025.0,6050.0,6050.0,6000.0,71560000.0,0.42%
09/27/2023,6000.0,5925.0,6050.0,5900.0,75050000.0,1.27%
09/26/2023,5925.0,5975.0,6000.0,5850.0,109790000.0,-1.25%
09/25/2023,6000.0,6000.0,6050.0,5975.0,40710000.0,0.00%
09/22/2023,6000.0,6000.0,6050.0,5975.0,51070000.0,0.00%
09/21/2023,6000.0,6050.0,6075.0,5975.0,60540000.0,-1.23%
09/20/2023,6075.0,6100.0,6125.0,6050.0,64860000.0,1.25%
09/19/2023,6000.0,5900.0,6075.0,5875.0,93890000.0,1.69%
09/18/2023,5900.0,5900.0,5950.0,5875.0,53450000.0,-0.42%
09/15/2023,5925.0,5900.0,5975.0,5850.0,165110000.0,1.72%
09/14/2023,5825.0,5825.0,5875.0,5775.0,59130000.0,-0.43%
09/13/2023,5850.0,5825.0,5850.0,5775.0,69880000.0,-0.43%
09/12/2023,5875.0,5950.0,5950.0,5850.0,54080000.0,-0.84%
09/11/2023,5925.0,5900.0,5925.0,5825.0,74510000.0,0.42%
09/08/2023,5900.0,5900.0,5925.0,5775.0,81980000.0,0.43%
09/07/2023,5875.0,6000.0,6025.0,5825.0,124350000.0,-2.89%
09/06/2023,6050.0,6050.0,6125.0,6050.0,40550000.0,-0.82%
09/05/2023,6100.0,6100.0,6150.0,6075.0,24890000.0,0.00%
09/04/2023,6100.0,6075.0,6150.0,6050.0,56320000.0,0.41%
09/01/2023,6075.0,6075.0,6125.0,6050.0,50800000.0,0.83%
08/31/2023,6025.0,6000.0,6075.0,5900.0,159060000.0,0.84%
08/30/2023,5975.0,5925.0,6100.0,5925.0,65730000.00000001,0.42%
08/29/2023,5950.0,6000.0,6025.0,5950.0,50840000.0,-0.83%
08/28/2023,6000.0,5950.0,6025.0,5900.0,63980000.0,1.69%
08/25/2023,5900.0,5900.0,5925.0,5825.0,65090000.0,-0.84%
08/24/2023,5950.0,5900.0,5950.0,5875.0,42650000.0,1.71%
08/23/2023,5850.0,5950.0,5950.0,5850.0,40840000.0,-1.68%
08/22/2023,5950.0,5800.0,5950.0,5800.0,93620000.0,2.15%
08/21/2023,5825.0,5800.0,5875.0,5800.0,61850000.0,0.87%
08/18/2023,5775.0,5725.0,5825.0,5725.0,104890000.0,-0.43%
08/16/2023,5800.0,5775.0,5800.0,5675.0,190590000.0,0.00%
08/15/2023,5800.0,5900.0,5925.0,5800.0,116820000.0,-2.52%
08/14/2023,5950.0,5925.0,5950.0,5800.0,86460000.0,0.42%
08/11/2023,5925.0,5975.0,6025.0,5900.0,46570000.0,-0.84%
08/10/2023,5975.0,5925.0,6000.0,5900.0,78940000.0,1.27%
08/09/2023,5900.0,5900.0,5950.0,5850.0,64500000.0,0.00%
08/08/2023,5900.0,5900.0,5950.0,5875.0,83480000.0,0.43%
08/07/2023,5875.0,5850.0,5925.0,5825.0,104340000.0,1.73%
08/04/2023,5775.0,5800.0,5825.0,5750.0,47140000.0,-0.43%
08/03/2023,5800.0,5725.0,5825.0,5700.0,68590000.0,1.75%
08/02/2023,5700.0,5625.0,5750.0,5600.0,133550000.00000001,0.88%
08/01/2023,5650.0,5650.0,5725.0,5600.0,114700000.0,-1.31%
07/31/2023,5725.0,5800.0,5800.0,5625.0,189380000.0,0.44%
07/28/2023,5700.0,5625.0,5725.0,5625.0,121970000.0,1.33%
07/27/2023,5625.0,5575.0,5700.0,5575.0,86560000.0,0.90%
07/26/2023,5575.0,5550.0,5600.0,5525.0,88530000.0,0.45%
07/25/2023,5550.0,5550.0,5575.0,5500.0,65239999.99999999,0.91%
07/24/2023,5500.0,5550.0,5625.0,5500.0,54870000.0,-0.90%
07/21/2023,5550.0,5550.0,5575.0,5450.0,111280000.0,0.45%
07/20/2023,5525.0,5400.0,5550.0,5400.0,132050000.00000001,3.27%
07/18/2023,5350.0,5375.0,5425.0,5300.0,84110000.0,-0.47%
07/17/2023,5375.0,5425.0,5475.0,5375.0,99900000.0,-0.46%
07/14/2023,5400.0,5400.0,5425.0,5350.0,122340000.0,0.93%
07/13/2023,5350.0,5375.0,5375.0,5275.0,101280000.0,0.94%
07/12/2023,5300.0,5300.0,5375.0,5250.0,123950000.0,0.47%
07/11/2023,5275.0,5200.0,5300.0,5175.0,100580000.0,1.93%
07/10/2023,5175.0,5175.0,5225.0,5150.0,82690000.0,0.49%
07/07/2023,5150.0,5275.0,5300.0,5150.0,128520000.00000001,-2.83%
07/06/2023,5300.0,5300.0,5350.0,5250.0,90980000.0,0.47%
07/05/2023,5275.0,5300.0,5325.0,5250.0,78430000.0,0.48%
07/04/2023,5250.0,5400.0,5400.0,5225.0,119840000.0,-1.87%
07/03/2023,5350.0,5125.0,5350.0,5125.0,227360000.0,2.88%
06/27/2023,5200.0,5175.0,5250.0,5150.0,101610000.0,1.46%
06/26/2023,5125.0,5100.0,5175.0,5075.0,74260000.0,0.99%
06/23/2023,5075.0,5075.0,5125.0,5050.0,47280000.0,0.00%
06/22/2023,5075.0,5100.0,5150.0,5075.0,60460000.0,-0.49%
06/21/2023,5100.0,5050.0,5100.0,5050.0,58520000.0,0.00%
06/20/2023,5100.0,5100.0,5125.0,5050.0,44320000.0,-0.49%
06/19/2023,5125.0,5100.0,5150.0,5100.0,36210000.0,-0.49%
06/16/2023,5150.0,5125.0,5150.0,5075.0,103940000.0,0.49%
06/15/2023,5125.0,5050.0,5150.0,5050.0,94100000.0,1.49%
06/14/2023,5050.0,5125.0,5150.0,5050.0,96670000.0,-0.98%
06/13/2023,5100.0,5100.0,5175.0,5050.0,143800000.0,0.00%
06/12/2023,5100.0,5100.0,5125.0,5050.0,91080000.0,-0.49%
06/09/2023,5125.0,5025.0,5125.0,5000.0,151340000.0,1.99%
06/08/2023,5025.0,5000.0,5075.0,5000.0,173480000.0,0.00%
06/07/2023,5025.0,5000.0,5075.0,5000.0,115940000.0,-0.50%
06/06/2023,5050.0,5050.0,5100.0,4950.0,244620000.0,-0.49%
06/05/2023,5075.0,5100.0,5150.0,5075.0,149190000.0,0.50%
05/31/2023,5050.0,5175.0,5200.0,5050.0,242450000.0,-1.94%
05/30/2023,5150.0,5100.0,5200.0,5100.0,60300000.0,0.00%
05/29/2023,5150.0,5175.0,5175.0,5100.0,60650000.0,0.49%
05/26/2023,5125.0,5175.0,5200.0,5100.0,42310000.0,-0.97%
05/25/2023,5175.0,5050.0,5175.0,5050.0,66330000.0,1.97%
05/24/2023,5075.0,5125.0,5150.0,5050.0,114270000.0,-0.98%
05/23/2023,5125.0,5200.0,5250.0,5100.0,140090000.0,-1.91%
05/22/2023,5225.0,5100.0,5250.0,5075.0,120290000.0,2.96%
05/19/2023,5075.0,5075.0,5100.0,5025.0,71450000.0,1.50%
05/17/2023,5000.0,4990.0,5075.0,4980.0,63520000.0,0.20%
05/16/2023,4990.0,5075.0,5075.0,4980.0,46890000.0,-1.19%
05/15/2023,5050.0,5050.0,5050.0,5000.0,65310000.0,1.00%
05/12/2023,5000.0,5075.0,5075.0,5000.0,90820000.0,-1.96%
05/11/2023,5100.0,5075.0,5100.0,5025.0,63610000.0,0.49%
05/10/2023,5075.0,5050.0,5125.0,5050.0,58170000.0,0.50%
05/09/2023,5050.0,5100.0,5125.0,5050.0,94100000.0,-1.46%
05/08/2023,5125.0,5175.0,5200.0,5125.0,64680000.00000001,-0.97%
05/05/2023,5175.0,5175.0,5200.0,5125.0,55130000.0,0.00%
05/04/2023,5175.0,5175.0,5225.0,5125.0,92250000.0,-0.96%
05/03/2023,5225.0,5250.0,5250.0,5150.0,92720000.0,-0.48%
05/02/2023,5250.0,5250.0,5250.0,5175.0,117680000.0,1.45%
04/28/2023,5175.0,5225.0,5225.0,5150.0,116960000.0,-0.48%
04/27/2023,5200.0,5175.0,5225.0,5175.0,66310000.0,0.00%
04/26/2023,5200.0,5400.0,5425.0,5175.0,207340000.0,0.48%
04/18/2023,5175.0,5150.0,5250.0,5125.0,107120000.0,0.98%
04/17/2023,5125.0,5225.0,5250.0,5125.0,95830000.0,-1.91%
04/14/2023,5225.0,5150.0,5250.0,5150.0,123630000.0,1.95%
04/13/2023,5125.0,5175.0,5200.0,5125.0,89930000.0,-0.49%
04/12/2023,5150.0,5100.0,5225.0,5100.0,95910000.0,0.98%
04/11/2023,5100.0,5100.0,5100.0,5050.0,37780000.0,0.00%
04/10/2023,5100.0,5150.0,5175.0,5050.0,67019999.99999999,-1.45%
04/06/2023,5175.0,5225.0,5225.0,5150.0,48180000.0,-0.96%
04/05/2023,5225.0,5150.0,5250.0,5150.0,43370000.0,0.48%
04/04/2023,5200.0,5250.0,5300.0,5100.0,84140000.0,-1.19%
04/03/2023,5263.0,5200.0,5263.0,5200.0,92310000.0,1.94%
03/31/2023,5163.0,5138.0,5163.0,5100.0,95560000.0,0.98%
03/30/2023,5113.0,5175.0,5200.0,5113.0,97190000.0,-1.21%
03/29/2023,5175.0,5125.0,5188.0,5100.0,88210000.0,2.22%
03/28/2023,5063.0,5100.0,5138.0,5050.0,86370000.0,-0.74%
03/27/2023,5100.0,5200.0,5213.0,5100.0,152300000.0,-6.42%
03/24/2023,5450.0,5313.0,5475.0,5288.0,263579999.99999997,3.81%
03/21/2023,5250.0,5050.0,5250.0,5038.0,116460000.0,5.00%
03/20/2023,5000.0,5025.0,5050.0,5000.0,46450000.0,-0.99%
03/17/2023,5050.0,4975.0,5063.0,4963.0,175660000.0,2.54%
03/16/2023,4925.0,5038.0,5038.0,4913.0,124900000.0,-1.99%
03/15/2023,5025.0,5025.0,5088.0,4925.0,233240000.0,1.26%
03/14/2023,4963.0,5100.0,5138.0,4925.0,192770000.0,-4.11%
03/13/2023,5175.0,5138.0,5188.0,5113.0,92830000.0,-0.24%
03/10/2023,5188.0,5213.0,5213.0,5138.0,111420000.0,-0.72%
03/09/2023,5225.0,5200.0,5250.0,5175.0,83290000.0,1.70%
03/08/2023,5138.0,5125.0,5138.0,5088.0,87870000.0,0.98%
03/07/2023,5088.0,5075.0,5138.0,5063.0,70480000.0,0.49%
03/06/2023,5063.0,5088.0,5113.0,5038.0,53840000.0,0.75%
03/03/2023,5025.0,5100.0,5125.0,5013.0,88630000.0,-1.71%
03/02/2023,5113.0,5075.0,5150.0,5075.0,73020000.0,1.24%
03/01/2023,5050.0,5075.0,5100.0,5025.0,89570000.0,1.00%
02/28/2023,5000.0,5038.0,5075.0,5000.0,146440000.0,-1.48%
02/27/2023,5075.0,5038.0,5075.0,5025.0,39610000.0,0.25%
02/24/2023,5063.0,5063.0,5113.0,5038.0,63510000.0,0.50%
02/23/2023,5038.0,4988.0,5050.0,4963.0,177530000.0,0.75%
02/22/2023,5000.0,5063.0,5088.0,4975.0,90130000.0,-1.96%
02/21/2023,5100.0,5150.0,5150.0,5088.0,52600000.0,-0.73%
02/20/2023,5138.0,5150.0,5150.0,5100.0,40950000.0,-0.24%
02/17/2023,5150.0,5088.0,5150.0,5050.0,49800000.0,1.23%
02/16/2023,5088.0,5113.0,5138.0,5063.0,49610000.0,-0.49%
02/15/2023,5113.0,5150.0,5175.0,5050.0,90230000.0,-1.45%
02/14/2023,5188.0,5225.0,5225.0,5138.0,32259999.999999996,0.24%
02/13/2023,5175.0,5275.0,5275.0,5125.0,47970000.0,0.49%
02/10/2023,5150.0,5225.0,5225.0,5075.0,81110000.0,0.49%
02/09/2023,5125.0,5150.0,5200.0,5125.0,108520000.0,0.49%
02/08/2023,5100.0,5063.0,5113.0,5050.0,75660000.0,0.25%
02/07/2023,5088.0,4975.0,5113.0,4950.0,118130000.0,3.04%
02/06/2023,4938.0,4963.0,5025.0,4875.0,109100000.0,-0.50%
02/03/2023,4963.0,4875.0,4975.0,4875.0,108130000.0,2.06%
02/02/2023,4863.0,4863.0,4875.0,4788.0,77300000.0,0.26%
02/01/2023,4850.0,4975.0,5025.0,4838.0,165730000.0,-2.51%
01/31/2023,4975.0,5013.0,5050.0,4938.0,137340000.0,0.00%
01/30/2023,4975.0,5013.0,5063.0,4938.0,107030000.0,-0.75%
01/27/2023,5013.0,4950.0,5075.0,4950.0,199730000.0,2.04%
01/26/2023,4913.0,4888.0,4938.0,4875.0,71180000.0,1.29%
01/25/2023,4850.0,4900.0,4925.0,4850.0,62820000.0,-2.02%
01/24/2023,4950.0,4925.0,4988.0,4900.0,32700000.000000004,-0.75%
01/20/2023,4988.0,4925.0,5000.0,4900.0,80100000.0,2.31%
01/19/2023,4875.0,4800.0,4913.0,4763.0,70230000.0,2.09%
01/18/2023,4775.0,4825.0,4888.0,4750.0,95870000.0,-2.05%
01/17/2023,4875.0,4700.0,4913.0,4688.0,146240000.0,4.84%
01/16/2023,4650.0,4550.0,4675.0,4550.0,132490000.00000001,1.36%
01/13/2023,4588.0,4563.0,4613.0,4525.0,107490000.0,-0.27%
01/12/2023,4600.0,4500.0,4725.0,4500.0,205620000.0,2.79%
01/11/2023,4475.0,4538.0,4588.0,4450.0,225940000.0,-3.50%
01/10/2023,4638.0,4750.0,4775.0,4588.0,192000000.0,-4.63%
01/09/2023,4863.0,4875.0,4925.0,4800.0,67260000.0,-0.77%
01/06/2023,4900.0,4863.0,4900.0,4800.0,44100000.0,-0.25%
01/05/2023,4913.0,5025.0,5025.0,4863.0,84950000.0,-2.00%
01/04/2023,5013.0,5013.0,5038.0,4988.0,38580000.0,0.75%
01/03/2023,4975.0,4925.0,4988.0,4925.0,13820000.0,0.76%
01/02/2023,4938.0,4963.0,4988.0,4938.0,7070000.0,-0.50%
12/30/2022,4963.0,5000.0,5025.0,4963.0,40660000.0,-0.50%
12/29/2022,4988.0,4950.0,4988.0,4938.0,56980000.0,0.00%
12/28/2022,4988.0,5000.0,5000.0,4925.0,37690000.0,0.25%
12/27/2022,4975.0,5025.0,5025.0,4938.0,46280000.0,-1.00%
12/26/2022,5025.0,4988.0,5025.0,4975.0,19580000.0,1.26%
12/23/2022,4963.0,4950.0,5000.0,4950.0,38570000.0,-0.25%
12/22/2022,4975.0,5050.0,5050.0,4975.0,65629999.99999999,-0.50%
12/21/2022,5000.0,5063.0,5063.0,5000.0,37960000.0,-0.50%
12/20/2022,5025.0,5000.0,5025.0,4975.0,56640000.0,0.50%
12/19/2022,5000.0,5000.0,5038.0,4950.0,88020000.0,-0.99%
12/16/2022,5050.0,4913.0,5050.0,4913.0,430640000.0,2.02%
12/15/2022,4950.0,4950.0,5013.0,4950.0,66459999.99999999,-0.50%
12/14/2022,4975.0,5038.0,5050.0,4975.0,162690000.0,0.51%
12/13/2022,4950.0,4888.0,5000.0,4888.0,200590000.0,-0.50%
12/12/2022,4975.0,4913.0,5000.0,4888.0,165800000.0,0.25%
12/09/2022,4963.0,4975.0,5025.0,4913.0,220820000.0,-1.24%
12/08/2022,5025.0,5038.0,5113.0,4988.0,258260000.0,-3.13%
12/07/2022,5188.0,5313.0,5350.0,5188.0,173350000.0,-4.82%
12/06/2022,5450.0,5438.0,5500.0,5363.0,139360000.0,0.23%
12/05/2022,5438.0,5325.0,5500.0,5288.0,167730000.0,3.33%
12/02/2022,5263.0,5200.0,5263.0,5163.0,70810000.0,1.20%
12/01/2022,5200.0,5263.0,5325.0,5200.0,118050000.0,-1.19%
11/30/2022,5263.0,5163.0,5400.0,5163.0,234340000.0,1.94%
11/29/2022,5163.0,5125.0,5225.0,5100.0,65810000.0,1.98%
11/28/2022,5063.0,5088.0,5138.0,5063.0,54060000.0,-0.49%
11/25/2022,5088.0,5113.0,5113.0,5050.0,64420000.0,-0.49%
11/24/2022,5113.0,5113.0,5150.0,5100.0,73130000.0,0.25%
11/23/2022,5100.0,5063.0,5150.0,5063.0,80260000.0,0.74%
11/22/2022,5063.0,5025.0,5125.0,5025.0,79850000.0,0.25%
11/21/2022,5050.0,5088.0,5100.0,5013.0,64129999.99999999,-0.74%
11/18/2022,5088.0,4975.0,5113.0,4963.0,111650000.0,2.78%
11/17/2022,4950.0,4925.0,5013.0,4925.0,167630000.0,-1.00%
11/16/2022,5000.0,5050.0,5088.0,4950.0,128289999.99999999,-2.44%
11/15/2022,5125.0,5150.0,5150.0,5050.0,68660000.0,0.00%
11/14/2022,5125.0,5275.0,5275.0,5075.0,73950000.0,-1.68%
11/11/2022,5213.0,5150.0,5225.0,5113.0,102010000.0,3.22%
11/10/2022,5050.0,5025.0,5075.0,5000.0,53260000.0,-0.49%
11/09/2022,5075.0,5025.0,5075.0,5025.0,47780000.0,0.00%
11/08/2022,5075.0,5138.0,5138.0,5038.0,39600000.0,-0.98%
11/07/2022,5125.0,5088.0,5125.0,5000.0,81860000.0,0.99%
11/04/2022,5075.0,5013.0,5075.0,5000.0,61490000.0,-0.25%
11/03/2022,5088.0,4975.0,5100.0,4975.0,105330000.0,0.99%
11/02/2022,5038.0,5188.0,5200.0,4988.0,113940000.0,-3.13%
